id x y
98435362	-77.424300	37.326220
98413275	-77.578220	37.481700
916208982	-77.439090	37.744370
997327143	-77.724690	37.433330
997327144	-77.723930	37.435090
997327145	-77.724200	37.433980
997327146	-77.726350	37.435050
997327147	-77.726430	37.434740
997327148	-77.727310	37.434960
98435373	-77.422550	37.325420
236060974	-77.184510	37.646770
1119224111	-77.468700	37.466130
196870448	-77.712940	37.702520
98435378	-77.421480	37.324190
196870452	-77.706590	37.678520
25139996	-77.386900	37.425510
236060982	-77.188590	37.647320
98435124	-77.424720	37.313180
98435387	-77.423170	37.326320
98435388	-77.423230	37.327400
98435390	-77.422430	37.326610
25143313	-77.394960	37.537950
98435394	-77.422890	37.327690
120193347	-77.383350	37.037540
98435396	-77.425460	37.329060
98435397	-77.424690	37.328780
98435398	-77.425120	37.329570
25297223	-77.474420	37.696450
120193352	-77.382490	37.040640
98435403	-77.425200	37.330430
98435405	-77.424760	37.330110
196870478	-77.698190	37.663590
120193360	-77.379530	37.037140
120193080	-77.392420	37.010920
98435410	-77.423850	37.329430
98375993	-77.705630	37.394480
120193364	-77.369940	37.009340
1137181014	-77.668670	37.404120
25296953	-77.471720	37.667550
25297240	-77.462290	37.686330
98435419	-77.425610	37.331650
98435420	-77.424220	37.331290
98435421	-77.422850	37.328970
25297246	-77.462600	37.689070
196870495	-77.696140	37.666670
196870497	-77.694970	37.674790
196870499	-77.692160	37.662870
196870500	-77.692680	37.668360
25297253	-77.456240	37.661960
1137181030	-78.060520	37.593050
1137181031	-78.062750	37.608720
98435433	-77.422210	37.330600
915013994	-77.574690	36.983400
196870507	-77.693020	37.672240
1093706758	-77.666000	37.398190
98435437	-77.421740	37.329820
98435438	-77.420560	37.328070
120193391	-77.354850	37.014320
196870512	-77.680200	37.676450
196870513	-77.705020	37.686080
98435445	-77.421840	37.331340
98435447	-77.420080	37.324380
196870520	-77.700090	37.702410
98435449	-77.419910	37.325260
98417543	-77.529670	37.477910
25297276	-77.453250	37.662130
26990206	-77.522950	37.645270
25297278	-77.452410	37.663160
98435456	-77.419070	37.325200
98435459	-77.419080	37.325930
196870532	-77.689330	37.698190
25296961	-77.469000	37.668400
221997197	-77.640000	37.434300
98435466	-77.418060	37.323590
98435468	-77.417220	37.324180
25296962	-77.468920	37.667410
196870542	-77.683170	37.696430
98435471	-77.417960	37.325240
196870544	-77.682980	37.697560
98435473	-77.416790	37.325660
915014034	-77.445350	36.972400
196870547	-77.682850	37.699740
196870549	-77.718780	37.702540
196870550	-77.724770	37.709880
98435479	-77.417610	37.326680
196870552	-77.717760	37.705140
196870554	-77.717390	37.707060
196870555	-77.716490	37.705490
98435484	-77.417790	37.327580
25144048	-77.418110	37.552840
25297315	-77.453080	37.667230
98435493	-77.415890	37.326920
98433040	-77.337390	37.193880
25275121	-77.611220	37.654980
98435496	-77.419780	37.329560
196870570	-77.712200	37.704800
196870571	-77.711380	37.707400
196870572	-77.710480	37.709620
25297326	-77.452010	37.670790
98435503	-77.420260	37.331630
196870576	-77.703390	37.706630
98435505	-77.419600	37.332260
98435506	-77.417860	37.329930
196870579	-77.703020	37.708250
98435508	-77.415960	37.329630
25297333	-77.448760	37.662450
98435510	-77.415600	37.296940
196870583	-77.702670	37.708120
98435512	-77.413730	37.297420
98435514	-77.414550	37.298410
98435516	-77.413260	37.299570
98435517	-77.414660	37.301300
25297342	-77.448040	37.663910
120193471	-77.390450	37.052980
98435520	-77.414670	37.302170
98435521	-77.413180	37.302640
98435522	-77.412190	37.298970
196870596	-77.722730	37.736990
98413302	-77.578470	37.487170
25297351	-77.446920	37.663930
120193480	-77.389640	37.056310
98435529	-77.410690	37.301190
196870603	-77.704240	37.723320
196870604	-77.703210	37.722470
98435535	-77.410630	37.302090
25296598	-77.484960	37.667790
98435538	-77.410820	37.302670
196870611	-77.713890	37.742620
98435540	-77.410540	37.302960
98435150	-77.417360	37.303730
196870614	-77.703590	37.740460
25297367	-77.446240	37.667720
98391460	-77.621760	37.469660
120193500	-77.389450	37.059920
98435550	-77.413250	37.304090
196870623	-77.701070	37.707210
942146016	-77.639720	37.715480
942146017	-77.642820	37.715510
98435554	-77.414870	37.305770
25144059	-77.417150	37.550860
98435558	-77.414780	37.307110
196870631	-77.700640	37.707140
25297384	-77.456250	37.673770
98435561	-77.414260	37.306810
878182890	-77.566790	37.373180
878182891	-77.543150	37.377630
98435564	-77.413570	37.305930
120193106	-77.391220	37.018100
1128661486	-77.444010	37.775870
1128661487	-77.441440	37.778030
1128661488	-77.441330	37.774590
221979341	-77.283210	37.447130
98435570	-77.412860	37.305130
98435571	-77.412350	37.305250
98435572	-77.411390	37.305490
98391465	-77.622720	37.470890
98435576	-77.412540	37.306480
98435577	-77.412530	37.306830
120193530	-77.381370	37.055070
98413311	-77.574530	37.483140
98435580	-77.411580	37.306490
98435581	-77.410660	37.305660
98435582	-77.411490	37.307430
98435583	-77.411660	37.308150
236061184	-77.158550	37.661930
196870659	-77.700130	37.717370
997326934	-77.726250	37.443820
98400092	-77.553690	37.348740
196870663	-77.699990	37.722810
98435594	-77.411830	37.308450
997326935	-77.727140	37.441690
98434826	-77.404190	37.286290
236061198	-77.156670	37.658130
196870672	-77.695030	37.722420
98435601	-77.409000	37.304590
98435602	-77.408960	37.305410
98435603	-77.408900	37.306540
98435604	-77.408820	37.307400
98435605	-77.407150	37.305360
25297430	-77.451560	37.681390
25297431	-77.451290	37.681350
98431335	-77.394610	37.227960
196870681	-77.687920	37.706090
98435610	-77.410060	37.308810
98435613	-77.408410	37.313260
98413317	-77.576770	37.486920
25296987	-77.465150	37.662900
25297444	-77.448010	37.672300
196870693	-77.682890	37.709950
196870697	-77.686960	37.718060
98435626	-77.398440	37.301960
196870699	-77.691080	37.718170
98435632	-77.402860	37.305520
26990212	-77.523500	37.643750
196870707	-77.683670	37.716440
98435638	-77.401920	37.305980
303170103	-77.518230	37.519370
196870713	-77.682290	37.719700
98435643	-77.401270	37.305680
98435646	-77.401430	37.306370
196870719	-77.701090	37.725710
1114374720	-77.337450	37.514390
1114374721	-77.337710	37.514390
1114374722	-77.337460	37.514830
98435651	-77.400940	37.306850
1074266693	-77.474260	37.583050
196870726	-77.697020	37.725160
196870729	-77.695870	37.729350
968696569	-77.598510	37.507600
821556248	-77.576710	37.546500
98435661	-77.395460	37.307450
98435662	-77.395390	37.307730
98435664	-77.399550	37.309280
98435665	-77.399220	37.309980
1114374738	-77.334980	37.511350
25296995	-77.467200	37.666070
196870740	-77.684470	37.723430
196870741	-77.681890	37.723870
196870742	-77.688450	37.738880
98435674	-77.397820	37.310980
196870747	-77.686960	37.735310
1095107164	-77.563490	37.535330
196870749	-77.683750	37.738240
1095107166	-77.564180	37.535790
950512400	-77.332880	37.234970
25297508	-77.443420	37.662490
196870758	-77.683170	37.739820
196870759	-77.682010	37.738780
196870761	-77.683010	37.739690
196870762	-77.682310	37.739990
236061291	-77.144340	37.626790
98435694	-77.396270	37.308670
98435695	-77.396080	37.308750
196870770	-77.683590	37.744570
120193652	-77.388860	37.079660
98435702	-77.397630	37.311050
196870775	-77.679600	37.583090
98435704	-77.397010	37.311720
196870777	-77.679680	37.583510
25120793	-77.501850	37.500980
196870783	-77.676970	37.582830
98435716	-77.414430	37.315180
236061317	-77.157330	37.622960
196870790	-77.677410	37.588020
236061319	-77.161620	37.619940
25297004	-77.463240	37.661640
984089226	-77.548400	37.375790
984089227	-77.552870	37.372330
984089228	-77.754830	37.571670
98435725	-77.411670	37.316870
98435181	-77.431810	37.318090
98435729	-77.410930	37.315950
274089223	-77.431370	37.200800
98435182	-77.431530	37.317560
1136132759	-77.410520	37.555150
98434136	-77.415220	37.271070
837004058	-77.442180	37.459200
236061344	-77.177380	37.630520
196870256	-77.740680	37.720000
94260567	-77.353710	37.190720
943031406	-77.603660	37.436060
98435749	-77.410040	37.317300
977010801	-77.441840	37.774280
878576298	-77.432060	37.202620
878576299	-77.431360	37.201590
915014316	-77.535580	36.982170
878576301	-77.421020	37.214850
196870831	-77.663110	37.581260
98435760	-77.409000	37.316940
196870833	-77.662450	37.581180
311286339	-77.427600	37.463520
25297011	-77.465330	37.665750
196870836	-77.663570	37.582800
196870837	-77.662960	37.590600
98435766	-77.408570	37.317480
236061367	-77.182880	37.610180
25297012	-77.466910	37.667300
98389404	-77.639530	37.421960
236061371	-77.179860	37.605030
236061373	-77.177740	37.610910
98435189	-77.433120	37.320970
98435776	-77.407720	37.318610
98435777	-77.406950	37.318680
955273938	-77.745070	37.657910
25297603	-77.456650	37.682620
196870852	-77.676160	37.600480
196870855	-77.675960	37.604210
25297608	-77.453620	37.683270
98435785	-77.415410	37.325930
990249674	-77.559700	37.603050
990249675	-77.558580	37.602870
98435788	-77.414680	37.325960
196870861	-77.676800	37.607390
990249678	-77.559730	37.603740
98435791	-77.415200	37.327470
990249680	-77.557480	37.602560
236061393	-77.169170	37.612060
990249682	-77.558530	37.603740
990249683	-77.558110	37.603110
25297620	-77.451920	37.683700
98415592	-77.531370	37.452360
196870870	-77.661060	37.591670
880279673	-77.350640	37.170720
837004068	-77.455600	37.473090
196870874	-77.660470	37.590460
196870875	-77.661230	37.593140
25297629	-77.452310	37.686220
98413179	-77.567390	37.471080
837004069	-77.457010	37.471700
25297633	-77.452210	37.687290
25297635	-77.451890	37.687230
196870884	-77.655410	37.599380
196870885	-77.655400	37.599490
98393770	-77.661820	37.520240
120193769	-77.372000	37.064160
98435819	-77.405970	37.330230
98435820	-77.406070	37.330910
98435821	-77.407700	37.333030
98435822	-77.406390	37.331710
98435823	-77.405780	37.331850
98435824	-77.406540	37.333130
98435825	-77.405890	37.333170
120193778	-77.369760	37.068580
25297651	-77.450150	37.684220
120193780	-77.368390	37.068190
196870270	-77.726710	37.702960
120193784	-77.364670	37.074480
196870906	-77.642460	37.580950
25297023	-77.466450	37.669640
236061436	-77.172790	37.596920
196870909	-77.642910	37.588320
236061438	-77.172670	37.601590
196870911	-77.641530	37.584810
98419958	-77.554710	37.516960
196870916	-77.649320	37.590790
196870917	-77.650510	37.599110
196870918	-77.650520	37.599220
196870919	-77.649690	37.599080
196870920	-77.649740	37.599170
98413356	-77.570520	37.479230
196870922	-77.648330	37.599010
196870923	-77.648300	37.599120
196870924	-77.646280	37.598900
196870925	-77.645820	37.598980
98435854	-77.399910	37.315000
196870927	-77.642770	37.592950
25292421	-77.469200	37.581110
120193810	-77.370680	37.086040
196870931	-77.644100	37.598790
196870932	-77.644070	37.598920
98435861	-77.395930	37.313750
98391513	-77.623040	37.476630
25152569	-77.304100	37.512140
98435866	-77.404230	37.331050
98435867	-77.403920	37.329130
98435868	-77.403100	37.329070
98435869	-77.403630	37.330360
98435870	-77.403380	37.331140
98435871	-77.405130	37.332010
25297698	-77.439990	37.691330
196870947	-77.641950	37.598670
98435876	-77.405260	37.333210
98435877	-77.404620	37.333240
98435879	-77.403940	37.332850
915065351	-77.241150	37.668480
98435885	-77.403990	37.333280
25292422	-77.469360	37.581460
98435887	-77.403310	37.333290
98435888	-77.402190	37.329230
1124178475	-77.503810	37.528370
25297714	-77.467730	37.714520
98435891	-77.401350	37.329380
25297716	-77.468520	37.717890
25297033	-77.465910	37.669250
98435897	-77.402650	37.333300
98435899	-77.402240	37.333450
98435900	-77.400960	37.331060
98435901	-77.401350	37.331860
857647925	-77.452780	37.560780
98391520	-77.639470	37.477460
806477803	-77.691180	37.402420
25297732	-77.467030	37.743120
857647926	-77.452900	37.561030
98431510	-77.383780	37.216900
98392055	-77.621580	37.485480
25297737	-77.461920	37.740990
25297738	-77.464050	37.742020
196870987	-77.645140	37.601430
25297743	-77.458770	37.739390
274727760	-78.071280	37.465480
120193873	-77.360080	37.082790
120193874	-77.359980	37.082720
196870996	-77.686790	37.644380
196870997	-77.679180	37.644970
196870999	-77.678280	37.655100
98391524	-77.639240	37.478110
25297755	-77.454800	37.718450
196871004	-77.677920	37.654630
98413370	-77.573000	37.483300
98435934	-77.390750	37.255060
196871008	-77.678390	37.657230
196871010	-77.674220	37.652060
196871013	-77.668920	37.662130
120193895	-77.358500	37.081340
120193896	-77.358300	37.081270
25297769	-77.450090	37.721040
25283327	-77.556000	37.615250
120193900	-77.359330	37.082290
25297042	-77.460300	37.662160
25297774	-77.448880	37.721720
848561007	-77.466230	37.569790
25297776	-77.448330	37.718120
848561009	-77.568360	37.549500
25297778	-77.447920	37.717240
25297780	-77.447900	37.722310
25297781	-77.446680	37.722910
1094714230	-77.646410	37.449710
1094714231	-77.646640	37.449680
1094714232	-77.647410	37.449670
1094714233	-77.647860	37.449690
25297786	-77.439290	37.721870
98413375	-77.572400	37.484220
25297788	-77.436190	37.719640
25297789	-77.437980	37.720690
120193919	-77.355060	37.082570
98418242	-77.585810	37.517440
25297794	-77.449830	37.724150
25297795	-77.449790	37.724970
1094845316	-77.661950	37.491970
196871045	-77.636070	37.583580
1094845318	-77.661350	37.492000
120193927	-77.357230	37.083810
196871048	-77.640110	37.586470
196871050	-77.640900	37.588590
902431627	-77.972070	37.509710
25297805	-77.454990	37.736740
196871054	-77.638330	37.584810
98435983	-77.394050	37.262570
98435984	-77.392900	37.264540
25297809	-77.451620	37.735560
196871058	-77.637080	37.586590
196871059	-77.636880	37.585120
120193940	-77.356890	37.087390
25297817	-77.449220	37.733280
120193946	-77.335290	37.024070
196871067	-77.634420	37.581880
98435996	-77.391710	37.264400
98435997	-77.392490	37.265260
196871070	-77.635440	37.584090
98435999	-77.391990	37.265900
98391536	-77.639510	37.479930
236061602	-77.183270	37.632850
25297827	-77.441890	37.724090
98436005	-77.394770	37.267240
98436006	-77.394570	37.267620
196871079	-77.632150	37.582380
849078173	-77.438480	37.359340
196871081	-77.633470	37.584780
196871082	-77.634710	37.585510
25144135	-77.431950	37.563340
196871084	-77.634930	37.586290
196871085	-77.633900	37.585670
98436014	-77.390430	37.267380
236061616	-77.190810	37.637230
25144136	-77.431940	37.564100
98436018	-77.390780	37.269400
25297843	-77.581110	37.778630
196871092	-77.641520	37.590650
25297845	-77.580190	37.778220
196871094	-77.640750	37.592150
25144137	-77.431180	37.563270
1124598712	-77.669950	37.404640
196871098	-77.638330	37.597040
98436027	-77.388320	37.262150
98436028	-77.388140	37.263040
98436029	-77.387970	37.263950
25297854	-77.584110	37.783160
98436031	-77.387280	37.266780
98436032	-77.389790	37.268090
98436033	-77.389490	37.268550
120193986	-77.342330	37.041450
196871107	-77.635560	37.596640
98391542	-77.638020	37.477330
196871110	-77.637250	37.598430
196871111	-77.637250	37.598550
196871113	-77.638410	37.589510
196871114	-77.640190	37.590820
120193995	-77.343410	37.045050
120193996	-77.343360	37.044760
98436045	-77.386810	37.267530
98436046	-77.386330	37.268230
880280527	-77.302500	37.479860
120194000	-77.313890	37.034690
196871121	-77.634170	37.598270
196871122	-77.634160	37.598390
196871123	-77.631950	37.583950
196871124	-77.628710	37.578880
25297877	-77.559910	37.757400
1095238614	-77.357180	37.632990
1095238615	-77.356710	37.633640
1095238616	-77.356760	37.633890
1095238617	-77.356800	37.634530
1095238618	-77.356760	37.634800
1095238619	-77.355740	37.633610
1095238620	-77.354130	37.634180
25297885	-77.570920	37.763910
1095238622	-77.352830	37.634550
1095238623	-77.354630	37.634350
25144144	-77.434250	37.566960
25297890	-77.599390	37.792610
25122299	-77.486440	37.526510
25297892	-77.593270	37.792290
98435238	-77.428420	37.322560
196871143	-77.627180	37.582150
98391548	-77.638120	37.478770
25144146	-77.433160	37.565000
1105155581	-77.552630	37.577760
120193192	-77.391340	37.030420
851422035	-77.486860	37.596580
1137006078	-77.586210	37.110670
120194038	-77.352480	37.077700
196871160	-77.626130	37.582910
851422036	-77.488420	37.597120
905074175	-77.372680	37.179960
120193194	-77.391280	37.030670
1063627605	-77.296380	37.287860
196871168	-77.625440	37.582830
969671681	-77.600710	37.527300
969671682	-77.600120	37.526530
969671683	-77.600020	37.526450
25297924	-77.553110	37.748680
1063627606	-77.296810	37.286850
120194056	-77.329110	37.057220
120193196	-77.390750	37.031290
217449482	-77.305290	37.721230
196871179	-77.624310	37.580410
25297932	-77.543050	37.744030
1095238669	-77.469610	37.722390
1095238670	-77.469480	37.721860
196871183	-77.621450	37.579280
1095238672	-77.469200	37.720710
98413400	-77.569660	37.484130
120194066	-77.328360	37.058840
918050307	-77.340150	37.347260
196871188	-77.624640	37.582770
196871191	-77.624070	37.582680
919492100	-77.383250	37.722810
196870319	-77.717580	37.670400
1010041885	-77.331010	37.367150
1010041886	-77.330270	37.367570
1010041887	-77.330090	37.367950
1010041888	-77.330680	37.367350
1010041889	-77.331350	37.366300
1010041890	-77.329300	37.365840
1010041891	-77.330240	37.367140
1010041892	-77.330310	37.367380
1010041893	-77.323650	37.344220
1010041894	-77.322340	37.354630
1010041895	-77.324060	37.345430
217449512	-77.335990	37.737140
25297961	-77.597860	37.826500
1010041898	-77.324560	37.349040
1010041899	-77.323700	37.351410
1010041900	-77.323860	37.351440
1010041901	-77.322490	37.354640
1010041902	-77.327440	37.354300
196871215	-77.631130	37.592040
25297970	-77.595250	37.826340
98435251	-77.432720	37.324950
217449524	-77.342410	37.742490
196871222	-77.620930	37.579090
25142972	-77.412920	37.536280
196871227	-77.618790	37.578940
25292431	-77.470430	37.583990
196871230	-77.621250	37.583500
98413408	-77.571340	37.486570
196871235	-77.682770	37.670040
1126433860	-77.310710	37.302160
98436165	-77.383780	37.259880
1126433862	-77.290430	37.275420
1126433863	-77.300040	37.294920
1126433864	-77.313340	37.289110
98391564	-77.637840	37.479760
1126433866	-77.317110	37.286890
1126433867	-77.298010	37.291770
196871244	-77.679750	37.672050
1126433869	-77.312760	37.292760
1126433870	-77.302510	37.294030
98436175	-77.380920	37.261230
98436176	-77.379680	37.252800
855079394	-77.565240	37.601630
98436178	-77.379660	37.252980
98413411	-77.570060	37.485370
196871252	-77.675840	37.665090
196871253	-77.675530	37.665970
196871254	-77.674150	37.664750
196871255	-77.673960	37.665410
196871256	-77.673760	37.665910
98413412	-77.570480	37.485650
98434139	-77.413120	37.270170
196826639	-77.543300	37.218610
196871260	-77.672310	37.664330
25298014	-77.562680	37.844220
1126433887	-77.319700	37.278740
1126433888	-77.308190	37.291320
1126433889	-77.318250	37.274510
98436194	-77.377480	37.252590
1126433891	-77.289900	37.274930
98436196	-77.377490	37.252780
1126433893	-77.308880	37.291000
120194151	-77.295390	37.059910
196871276	-77.678510	37.673800
196871279	-77.679580	37.680530
98435002	-77.426620	37.304270
196871285	-77.676470	37.676440
1094857411	-77.395750	37.314650
98413417	-77.569660	37.486550
303945231	-77.721890	37.604170
120194169	-77.299960	37.073220
196871290	-77.672580	37.675680
983870314	-77.632170	37.805550
98380690	-77.654960	37.395970
1134581269	-77.233800	37.652170
217449601	-77.308050	37.705970
98410571	-77.569620	37.433640
120194180	-77.283810	37.049660
196871301	-77.671640	37.663950
826399576	-77.448990	37.542320
983870316	-77.623670	37.758340
98391575	-77.638670	37.485620
851969164	-77.431840	37.652760
196871309	-77.671030	37.667770
25298064	-77.544690	37.838710
196871313	-77.662850	37.665930
120193219	-77.392200	37.034550
120194196	-77.284850	37.060390
983870318	-77.544970	37.887280
196871318	-77.662800	37.667630
25298072	-77.540300	37.844190
120194202	-77.280070	37.059370
221999524	-77.557140	37.345180
196871325	-77.671540	37.678420
971240646	-77.693550	37.512440
1119224991	-77.463110	37.584190
1119224992	-77.462150	37.584100
25144176	-77.429230	37.563120
98391579	-77.638880	37.487340
98435270	-77.431060	37.324630
25298086	-77.544300	37.860810
98391580	-77.637820	37.483240
196871338	-77.671640	37.688550
196871339	-77.668030	37.688030
25298093	-77.518610	37.839240
120194223	-77.280510	37.070250
120194224	-77.280470	37.074070
120194225	-77.278890	37.073300
196871346	-77.679160	37.697600
120194228	-77.277210	37.072770
25298101	-77.535950	37.848240
916325558	-77.449420	37.164880
120193225	-77.391950	37.036110
196871352	-77.667020	37.686070
196871353	-77.666650	37.687880
236061883	-77.220060	37.595570
196871356	-77.663280	37.699050
236061885	-77.223450	37.596200
25298110	-77.531550	37.853400
120194242	-77.274320	37.080940
25298117	-77.533760	37.858070
120194247	-77.394230	37.088830
806474314	-77.678060	37.457390
915014858	-77.435580	37.282460
915014859	-77.435860	37.281470
120194252	-77.395750	37.104110
120194255	-77.396070	37.112390
196871376	-77.660150	37.665130
196871377	-77.660500	37.667170
872416466	-77.306050	37.167940
196871379	-77.661430	37.668120
1094845653	-77.432780	37.239130
1094845654	-77.434290	37.238440
1094845655	-77.433830	37.238690
196871384	-77.658320	37.668170
196871385	-77.657040	37.668440
196871386	-77.658920	37.669310
196871388	-77.657590	37.669610
25122341	-77.479590	37.518910
968696591	-77.598700	37.507040
120194273	-77.396960	37.163280
120194274	-77.398020	37.163810
98411245	-77.564660	37.454990
25298149	-77.518550	37.891840
196871400	-77.654950	37.664030
248163196	-77.491630	37.602230
