100206739	98420290	25129056	29640.0	0
100206739	25129056	98420290	45840.0	0
100206740	98420615	878524886	35279.0	0
100206740	878524886	98420615	39658.0	0
100206741	98420615	25126701	39600.0	0
100206741	25126701	98420615	46800.0	0
100206741	98420615	25118187	59400.0	0
100206741	25118187	98420615	68400.0	0
100206742	98420392	968696644	24686.0	0
100206742	968696644	98420392	32183.0	0
100206742	98420392	1095768824	43200.0	0
100206742	1095768824	98412042	45660.0	0
100206742	98412042	968696638	48360.0	0
100206742	968696638	98420392	51060.0	0
100206742	98420392	98417712	64929.0	0
100206742	98417712	98420392	70855.0	0
100206742	98420392	968676952	72120.0	0
100206742	968676952	98420392	76620.0	0
100206744	98420267	25148121	23400.0	0
100206744	25148121	98420267	68400.0	0
100206745	98420267	25127383	22500.0	0
100206745	25127383	98420267	57600.0	0
100206746	98420623	25290174	32400.0	0
100206746	25290174	98420623	64800.0	0
100206747	98420623	996938782	42300.0	0
100206747	996938782	98420623	66600.0	0
100206749	98420954	842901168	25800.0	0
100206749	842901168	98420954	27600.0	0
100206749	98420954	25129056	52200.0	0
100206749	25129056	98420954	54000.0	0
100206750	98420379	25129202	28800.0	0
100206750	25129202	98420379	61200.0	0
100206751	98420379	303623225	22800.0	0
100206751	303623225	968696451	48600.0	0
100206751	968696451	98420379	53700.0	0
100206752	98420379	98418425	26400.0	0
100206752	98418425	98420379	54000.0	0
100206753	98419968	25128555	21203.0	0
100206753	25128555	25289450	25200.0	0
100206753	25289450	98419968	50400.0	0
100206755	98419968	25152023	27000.0	0
100206755	25152023	98419968	53100.0	0
100206755	98419968	219856936	66300.0	0
100206755	219856936	98419968	71400.0	0
100206756	98419968	98417712	25200.0	0
100206756	98417712	1095094551	29400.0	0
100206756	1095094551	98419968	54600.0	0
100206757	98420321	98395943	31500.0	0
100206757	98395943	98420321	69000.0	0
100206758	98420321	25297139	31500.0	0
100206758	25297139	98420321	61200.0	0
100206759	98420321	851367501	29400.0	0
100206759	851367501	98420321	54300.0	0
100206759	98420321	25128106	65100.0	0
100206759	25128106	98420321	71700.0	0
100206760	98420321	1094837455	32400.0	0
100206760	1094837455	98420321	41400.0	0
100206761	98420229	25120526	33900.0	0
100206761	25120526	990254627	44801.0	0
100206761	990254627	25286386	49500.0	0
100206761	25286386	98420229	64800.0	0
100206762	98420678	25129225	39600.0	0
100206762	25129225	98420678	46800.0	0
100206762	98420678	826485103	59400.0	0
100206762	826485103	98420678	68400.0	0
100206764	98420678	25128903	29400.0	0
100206764	25128903	98420678	35102.0	0
100206764	98420678	25113546	38813.0	0
100206764	25113546	25289375	41700.0	0
100206764	25289375	25295770	49500.0	0
100206764	25295770	98420678	51900.0	0
100206765	98420680	25115385	42120.0	0
100206765	25115385	98420680	50520.0	0
100206766	98420680	25128491	17802.0	0
100206766	25128491	98420680	21413.0	0
100206767	98420680	25120336	35400.0	0
100206767	25120336	98420680	38700.0	0
100206767	98420680	25141890	66600.0	0
100206767	25141890	98420680	68400.0	0
100206768	98420232	25289219	42625.0	0
100206768	25289219	98420232	46717.0	0
100206769	98420232	98441787	31500.0	0
100206769	98441787	98420232	56700.0	0
100206770	98420232	825277103	24300.0	0
100206770	825277103	25128491	32400.0	0
100206770	25128491	98417053	41400.0	0
100206770	98417053	98420232	52500.0	0
100206770	98420232	98418894	61200.0	0
100206770	98418894	98420232	63600.0	0
100206770	98420232	825384464	64800.0	0
100206770	825384464	25279377	72900.0	0
100206770	25279377	1104791218	75600.0	0
100206770	1104791218	98420232	77400.0	0
100206771	98420232	25112832	24000.0	0
100206771	25112832	98420232	39600.0	0
100206771	98420232	98417021	45600.0	0
100206771	98417021	98420232	54000.0	0
100206771	98420232	98410073	65034.0	0
100206771	98410073	98420232	65971.0	0
100206772	98420232	98417021	27000.0	0
100206772	98417021	98420232	53400.0	0
100206773	98420232	25129245	28200.0	0
100206773	25129245	825277103	43200.0	0
100206773	825277103	98420232	64800.0	0
100206775	98420656	98420712	24604.0	0
100206775	98420712	98420656	26907.0	0
100206775	98420656	848561009	47700.0	0
100206775	848561009	992046295	56700.0	0
100206775	992046295	995999932	60900.0	0
100206775	995999932	25285085	66900.0	0
100206775	25285085	25129230	70200.0	0
100206775	25129230	98420656	71100.0	0
100206776	98420613	25129193	30600.0	0
100206776	25129193	98420613	60300.0	0
100206776	98420613	25284848	63000.0	0
100206776	25284848	98420613	69300.0	0
100206777	98421237	25110968	27600.0	0
100206777	25110968	98421237	52200.0	0
100206778	98421237	98441272	16200.0	0
100206778	98441272	98421237	52200.0	0
100206779	98420940	826466466	45600.0	0
100206779	826466466	98420940	50400.0	0
100206779	98420940	25119561	60900.0	0
100206779	25119561	98420940	81600.0	0
100206780	98421237	25129056	14400.0	0
100206780	25129056	1039878212	48600.0	0
100206780	1039878212	98421237	50400.0	0
100206782	98421237	1094856800	26533.0	0
100206782	1094856800	98394966	28165.0	0
100206782	98394966	98421237	56100.0	0
100206783	98421237	1124122597	29700.0	0
100206783	1124122597	837000530	54600.0	0
100206783	837000530	98421237	60300.0	0
100206783	98421237	25141980	66000.0	0
100206783	25141980	98421237	73200.0	0
100206784	98420310	1095017485	39720.0	0
100206784	1095017485	995999932	40920.0	0
100206784	995999932	335453270	44149.0	0
100206784	335453270	98420310	48480.0	0
100206786	1095031643	25129224	27000.0	0
100206786	25129224	866063303	42900.0	0
100206786	866063303	1095031643	61200.0	0
100206787	1095031643	98391363	25200.0	0
100206787	98391363	1095031643	61200.0	0
100206788	1095031643	844034226	28020.0	0
100206788	844034226	1095031643	55320.0	0
100206789	1095031643	98421324	31500.0	0
100206789	98421324	1095031643	41700.0	0
100206789	1095031643	25115431	67800.0	0
100206789	25115431	1095031643	69000.0	0
100206790	98420689	94273470	26400.0	0
100206790	94273470	995999654	37800.0	0
100206790	995999654	25289210	43200.0	0
100206790	25289210	25128327	52800.0	0
100206790	25128327	25114863	54780.0	0
100206790	25114863	98420689	59400.0	0
100206790	98420689	877106608	64080.0	0
100206790	877106608	98421219	67380.0	0
100206790	98421219	98420689	72480.0	0
100206791	98420689	25127120	57600.0	0
100206791	25127120	98421140	58800.0	0
100206791	98421140	98420689	59700.0	0
100206792	98420689	25289897	27300.0	0
100206792	25289897	25284704	56700.0	0
100206792	25284704	98420689	73800.0	0
100206793	98420292	25128348	22800.0	0
100206793	25128348	992046295	48600.0	0
100206793	992046295	98420292	53700.0	0
100206794	98420292	25128949	21600.0	0
100206794	25128949	98420292	54000.0	0
100206795	98420292	98421324	31800.0	0
100206795	98421324	98420292	56100.0	0
100206796	98420292	25113609	27600.0	0
100206796	25113609	98420292	52200.0	0
100206796	98420292	98418993	62160.0	0
100206796	98418993	25127801	69300.0	0
100206796	25127801	98417893	70800.0	0
100206796	98417893	98420292	77400.0	0
100206797	98420212	98421044	28800.0	0
100206797	98421044	98418894	46800.0	0
100206797	98418894	25143353	49800.0	0
100206797	25143353	25287452	70200.0	0
100206797	25287452	98420212	81000.0	0
100206798	98420212	1103125920	14340.0	0
100206798	1103125920	98420212	25200.0	0
100206799	98420212	25129056	39000.0	0
100206799	25129056	98420212	46800.0	0
100206799	98420212	968703438	48900.0	0
100206799	968703438	25129198	53621.0	0
100206799	25129198	98420212	55920.0	0
100206800	98420392	25129581	38940.0	0
100206800	25129581	98420392	46800.0	0
100206801	98420392	98419638	28800.0	0
100206801	98419638	98420392	63000.0	0
100206801	98420392	25289375	68400.0	0
100206801	25289375	98420392	70800.0	0
100206802	98420392	98419638	26400.0	0
100206802	98419638	98420392	55500.0	0
100206803	98420392	968147630	43500.0	0
100206803	968147630	969671682	44280.0	0
100206803	969671682	968696560	54900.0	0
100206803	968696560	98420392	58920.0	0
100206804	98420022	25123351	25200.0	0
100206804	25123351	98420022	57600.0	0
100206805	98420022	1124200167	25500.0	0
100206805	1124200167	98420022	26700.0	0
100206805	98420022	25123986	51600.0	0
100206805	25123986	98420022	52500.0	0
100206805	98420022	98410873	56400.0	0
100206805	98410873	98420022	62400.0	0
100206806	98420680	990246460	18600.0	0
100206806	990246460	98420680	54000.0	0
100206806	98420680	25139356	61200.0	0
100206806	25139356	98420728	63153.0	0
100206806	98420728	25128116	65880.0	0
100206806	25128116	98420680	69480.0	0
100206807	98420680	25123098	47100.0	0
100206807	25123098	25288986	49800.0	0
100206807	25288986	98420680	53100.0	0
100206808	98420680	25124407	56700.0	0
100206808	25124407	98420680	59400.0	0
100206808	98420680	25124405	70800.0	0
100206808	25124405	98420680	72600.0	0
100206809	98420680	1119406500	35100.0	0
100206809	1119406500	98413757	53100.0	0
100206809	98413757	98420680	59400.0	0
100206809	98420680	98421001	71100.0	0
100206809	98421001	98420680	75900.0	0
100206810	98420680	25113665	37200.0	0
100206810	25113665	915072346	38700.0	0
100206810	915072346	1094894776	41100.0	0
100206810	1094894776	98420680	43200.0	0
100206810	98420680	968149514	54000.0	0
100206810	968149514	98416882	55200.0	0
100206810	98416882	98420680	58800.0	0
100206811	98420680	827007477	34800.0	0
100206811	827007477	25114699	40693.0	0
100206811	25114699	98420680	47280.0	0
100206812	98420352	98404058	42300.0	0
100206812	98404058	98420352	75600.0	0
100206813	98420352	25127801	39600.0	0
100206813	25127801	1039878212	46800.0	0
100206813	1039878212	98420352	54900.0	0
100206814	98420352	98413602	36600.0	0
100206814	98413602	98420352	41700.0	0
100206814	98420352	1095094551	61500.0	0
100206814	1095094551	98420352	72000.0	0
100206815	98420352	98421324	28500.0	0
100206815	98421324	98420352	54000.0	0
100206816	98420642	826994332	34500.0	0
100206816	826994332	25113665	36300.0	0
100206816	25113665	98420642	37800.0	0
100206818	98420642	25124408	38100.0	0
100206818	25124408	25129203	47100.0	0
100206818	25129203	25124456	54600.0	0
100206818	25124456	98420642	57000.0	0
100206820	98420218	878524886	13500.0	0
100206820	878524886	98420218	14340.0	0
100206820	98420218	98413778	37800.0	0
100206820	98413778	878524886	45600.0	0
100206820	878524886	98420218	48900.0	0
100206821	98420016	19461220	16800.0	0
100206821	19461220	995999932	21600.0	0
100206821	995999932	25274793	57600.0	0
100206821	25274793	19461222	60300.0	0
100206821	19461222	98420016	73800.0	0
100206823	98420016	25283209	28500.0	0
100206823	25283209	98420016	39300.0	0
100206823	98420016	1119406500	41700.0	0
100206823	1119406500	98420016	52500.0	0
100206823	98420016	968149514	53981.0	0
100206823	968149514	98420016	59347.0	0
100206823	98420016	968676959	67620.0	0
100206823	968676959	98420016	73320.0	0
100206824	98420016	98394111	27900.0	0
100206824	98394111	25124662	41400.0	0
100206824	25124662	98420016	63900.0	0
100206824	98420016	98418894	74160.0	0
100206824	98418894	25124797	75720.0	0
100206825	98420615	98417153	63434.0	0
100206825	98417153	98420615	69713.0	0
100206826	98420615	1119106855	25800.0	0
100206826	1119106855	98420615	60300.0	0
100206826	98420615	25113665	62100.0	0
100206826	25113665	98420615	67200.0	0
100206827	98420642	25290711	29700.0	0
100206827	25290711	98420642	43200.0	0
100206828	98420642	1119406500	23700.0	0
100206828	1119406500	98420642	50100.0	0
100206829	98420642	1094845776	45600.0	0
100206829	1094845776	98395968	49620.0	0
100206829	98395968	98420642	50520.0	0
100206830	98420642	98420728	31123.0	0
100206830	98420728	98420642	38925.0	0
100206830	98420642	25127801	54300.0	0
100206830	25127801	98420642	63000.0	0
100206831	98420022	98414560	36000.0	0
100206831	98414560	98420022	48600.0	0
100206831	98420022	98419655	57600.0	0
100206831	98419655	98420022	63600.0	0
100206833	98420022	25113722	27900.0	0
100206833	25113722	98420022	46800.0	0
100206833	98420022	990339556	48900.0	0
100206833	990339556	98420022	62100.0	0
100206834	98420202	25124444	24600.0	0
100206834	25124444	25129732	47164.0	0
100206834	25129732	25129224	49153.0	0
100206834	25129224	98420202	57600.0	0
100206835	98420613	1124218290	39900.0	0
100206835	1124218290	98420613	44400.0	0
100206835	98420613	98401431	50700.0	0
100206835	98401431	98420613	57600.0	0
100206836	98420613	25276345	14700.0	0
100206836	25276345	98395805	48600.0	0
100206836	98395805	98420613	54600.0	0
100206837	98420613	221991621	35400.0	0
100206837	221991621	98420613	79200.0	0
100206838	98419903	25139356	26400.0	0
100206838	25139356	25128949	37800.0	0
100206838	25128949	827007477	43200.0	0
100206838	827007477	98420258	52800.0	0
100206838	98420258	25129033	54780.0	0
100206838	25129033	98419903	59400.0	0
100206838	98419903	1119158126	64080.0	0
100206838	1119158126	25129227	67380.0	0
100206838	25129227	98419903	72480.0	0
100206839	98419903	25120628	51300.0	0
100206839	25120628	98419903	55200.0	0
100206840	98419903	25129056	27900.0	0
100206840	25129056	984081809	29400.0	0
100206840	984081809	98418962	61200.0	0
100206840	98418962	98419903	62100.0	0
100206841	98420940	98419861	24600.0	0
100206841	98419861	25128106	40800.0	0
100206841	25128106	25118983	56700.0	0
100206841	25118983	25123671	58200.0	0
100206841	25123671	1095107164	63000.0	0
100206841	1095107164	98420940	71100.0	0
100206844	98420940	25282063	28800.0	0
100206844	25282063	98420940	52200.0	0
100206845	98420940	25113752	19800.0	0
100206845	25113752	98420940	46800.0	0
100206846	98419981	25113665	45180.0	0
100206846	25113665	98419981	49380.0	0
100206848	98420194	25129191	23400.0	0
100206848	25129191	1119049505	25500.0	0
100206848	1119049505	984080082	30060.0	0
100206848	984080082	1000087544	32400.0	0
100206848	1000087544	98420194	35160.0	0
100206849	98420194	1095097285	58709.0	0
100206849	1095097285	826994332	68944.0	0
100206849	826994332	98420194	72580.0	0
100206850	98420292	98420712	32400.0	0
100206850	98420712	98420292	36000.0	0
100206850	98420292	98418985	50400.0	0
100206850	98418985	98420292	58200.0	0
100206851	98420292	25120156	54659.0	0
100206851	25120156	98420292	60540.0	0
100206852	98420292	25123994	32400.0	0
100206852	25123994	98420292	53100.0	0
100206852	98420292	25123474	68400.0	0
100206852	25123474	98420292	72900.0	0
100206853	98420292	25124790	19800.0	0
100206853	25124790	98420292	52200.0	0
100206854	98420596	25129056	29640.0	0
100206854	25129056	98420596	45840.0	0
100206855	98420596	837372063	39600.0	0
100206855	837372063	98420596	46800.0	0
100206855	98420596	25128398	59400.0	0
100206855	25128398	98420596	68400.0	0
100206856	98420192	25129193	18816.0	0
100206856	25129193	98420192	52989.0	0
100206857	98420192	25289375	37800.0	0
100206857	25289375	25284317	63000.0	0
100206857	25284317	98420192	67200.0	0
100206858	98420192	25143347	64800.0	0
100206858	25143347	98420192	75000.0	0
100206859	98420192	98417021	26400.0	0
100206859	98417021	98420192	58500.0	0
100206860	98420073	98417712	35100.0	0
100206860	98417712	848561009	39600.0	0
100206860	848561009	98420073	45000.0	0
100206860	98420073	98420346	49500.0	0
100206860	98420346	98420073	54000.0	0
100206860	98420073	984080082	64800.0	0
100206860	984080082	1095107164	74401.0	0
100206860	1095107164	968676952	80100.0	0
100206860	968676952	98420073	83700.0	0
100206861	98420073	1039982431	66600.0	0
100206861	1039982431	98420073	77400.0	0
100206862	98420073	851367501	30300.0	0
100206862	851367501	98420073	55800.0	0
100206863	98420229	25289162	39600.0	0
100206863	25289162	98420229	45600.0	0
100206863	98420229	25124783	66000.0	0
100206863	25124783	98420229	78000.0	0
100206865	98420229	98418993	57600.0	0
100206865	98418993	98420229	68400.0	0
100206867	916280843	968147630	30556.0	0
100206867	968147630	1055249980	35100.0	0
100206867	1055249980	848561009	43200.0	0
100206867	848561009	916280843	54900.0	0
100206867	916280843	98395969	67500.0	0
100206867	98395969	916280843	70200.0	0
100206868	916280843	25129056	25800.0	0
100206868	25129056	916280843	27600.0	0
100206868	916280843	25129056	52200.0	0
100206868	25129056	916280843	54000.0	0
100206869	98420689	968149514	42000.0	0
100206869	968149514	98420689	46080.0	0
100206869	98420689	25128310	49080.0	0
100206869	25128310	25129189	51360.0	0
100206869	25129189	25128310	55560.0	0
100206869	25128310	98420689	57360.0	0
100206870	98420689	25127862	31123.0	0
100206870	25127862	98420689	38925.0	0
100206870	98420689	25128937	54300.0	0
100206870	25128937	98420689	63000.0	0
100206872	98420348	968696623	59400.0	0
100206872	968696623	98420348	62760.0	0
100206873	98420348	25123930	28200.0	0
100206873	25123930	98420348	37680.0	0
100206873	98420348	98416646	48600.0	0
100206873	98416646	98420348	60300.0	0
100206874	98420348	98417053	25800.0	0
100206874	98417053	98420348	56400.0	0
100206875	98420642	98395986	25200.0	0
100206875	98395986	98420642	59400.0	0
100206876	98420642	94156836	36000.0	0
100206876	94156836	98420642	66600.0	0
100206877	98420642	1124200167	29940.0	0
100206877	1124200167	98420642	38040.0	0
100206877	98420642	25128949	40440.0	0
100206877	25128949	98420642	54000.0	0
100206878	98420642	25129233	45000.0	0
100206878	25129233	98421029	50400.0	0
100206878	98421029	25113665	52500.0	0
100206878	25113665	98420642	55161.0	0
100206879	916280844	25123986	25260.0	0
100206879	25123986	1118952070	26760.0	0
100206879	1118952070	992124816	39360.0	0
100206879	992124816	25124855	40560.0	0
100206879	25124855	916280844	60960.0	0
100206880	916280844	25124805	29700.0	0
100206880	25124805	25143808	57600.0	0
100206880	25143808	916280844	60000.0	0
100206881	916280844	25145109	28800.0	0
100206881	25145109	916280844	39600.0	0
100206881	916280844	1102693376	52200.0	0
100206881	1102693376	916280844	56400.0	0
100206882	98420184	25129056	25800.0	0
100206882	25129056	98420184	27600.0	0
100206882	98420184	25123986	52200.0	0
100206882	25123986	98420184	54000.0	0
100206883	98420025	25127862	32400.0	0
100206883	25127862	98420025	39300.0	0
100206883	98420025	25129056	55800.0	0
100206883	25129056	25124677	58200.0	0
100206883	25124677	98420025	60000.0	0
100206884	98420025	25112275	25200.0	0
100206884	25112275	25290404	42000.0	0
100206884	25290404	25124799	43800.0	0
100206884	25124799	98420025	61800.0	0
100206884	98420025	1095021051	71195.0	0
100206884	1095021051	98420025	72835.0	0
100206885	98420025	851367501	28200.0	0
100206885	851367501	98420025	54960.0	0
100206886	98420025	25112795	27000.0	0
100206886	25112795	98420025	61200.0	0
100206889	1095031643	825384464	30300.0	0
100206889	825384464	1095031643	35769.0	0
100206889	1095031643	25113665	37800.0	0
100206889	25113665	1095031643	38700.0	0
100206889	1095031643	25289374	42900.0	0
100206889	25289374	1095031643	50369.0	0
100206893	98420352	98419638	33300.0	0
100206893	98419638	98420352	64500.0	0
100206894	1095031643	970964955	22800.0	0
100206894	970964955	1095031643	35100.0	0
100206896	1095031643	98410213	30840.0	0
100206896	98410213	1095031643	35213.0	0
100206896	1095031643	946239127	37500.0	0
100206896	946239127	25125385	42900.0	0
100206896	25125385	98420728	44100.0	0
100206896	98420728	98420712	45437.0	0
100206896	98420712	1095031643	46140.0	0
100206897	1095031643	825277103	25200.0	0
100206897	825277103	98413757	63000.0	0
100206899	98420596	1039982431	61590.0	0
100206899	1039982431	848561009	67320.0	0
100206899	848561009	1039878212	70920.0	0
100206899	1039878212	98420596	73320.0	0
100206900	98420596	98421324	24720.0	0
100206900	98421324	98420596	51000.0	0
100206901	98420596	98419638	29700.0	0
100206901	98419638	98420596	53700.0	0
100206902	98419998	984080082	21600.0	0
100206902	984080082	98419998	52200.0	0
100206903	98420212	98421001	39600.0	0
100206903	98421001	98420212	46800.0	0
100206903	98420212	98420038	59400.0	0
100206903	98420038	98420212	68400.0	0
100206905	98419903	1094845997	39600.0	0
100206905	1094845997	98419903	46800.0	0
100206905	98419903	98417034	59400.0	0
100206905	98417034	98419903	68400.0	0
100206906	98419903	25114361	18000.0	0
100206906	25114361	25117740	50400.0	0
100206906	25117740	98419903	54600.0	0
100206906	98419903	990158684	57835.0	0
100206906	990158684	25284526	60569.0	0
100206906	25284526	98419903	68433.0	0
100206907	98420623	98392761	16800.0	0
100206907	98392761	1095710597	21600.0	0
100206907	1095710597	98418894	57600.0	0
100206907	98418894	98413757	60300.0	0
100206907	98413757	98420623	73800.0	0
100206909	98420623	1119406500	23400.0	0
100206909	1119406500	25127801	52806.0	0
100206909	25127801	98420623	56100.0	0
100206910	98420623	825277103	24000.0	0
100206910	825277103	98420623	51300.0	0
100206911	98420596	968703438	53395.0	0
100206911	968703438	98420596	58069.0	0
100206911	98420596	968696570	70200.0	0
100206911	968696570	98420596	71700.0	0
100206912	98420596	25143316	11700.0	0
100206912	25143316	98420596	14340.0	0
100206912	98420596	98419775	15600.0	0
100206912	98419775	98420596	61200.0	0
100206912	98420596	25279377	66761.0	0
100206912	25279377	98420596	70304.0	0
100206912	98420596	98417213	75605.0	0
100206912	98417213	98420596	76751.0	0
100206913	98420596	1123956416	19487.0	0
100206913	1123956416	98420596	22069.0	0
100206913	98420596	98418149	48600.0	0
100206913	98418149	1055249980	50100.0	0
100206913	1055249980	98420596	59400.0	0
100206914	98420678	1124200167	39600.0	0
100206914	1124200167	98420678	45000.0	0
100206915	98420678	98419775	63480.0	0
100206915	98419775	98420678	74880.0	0
100206916	98420601	968703439	27000.0	0
100206916	968703439	98420601	28148.0	0
100206916	98420601	25151790	53100.0	0
100206916	25151790	98420601	72000.0	0
100206917	98420623	98411703	28800.0	0
100206917	98411703	25113665	66600.0	0
100206917	25113665	98420623	68100.0	0
100206918	98420623	825277103	25800.0	0
100206918	825277103	98420623	63000.0	0
100206919	98420940	1124200167	25500.0	0
100206919	1124200167	98420940	27540.0	0
100206919	98420940	968703439	28800.0	0
100206919	968703439	98420940	36600.0	0
100206919	98420940	825277103	39900.0	0
100206919	825277103	826338878	50400.0	0
100206919	826338878	25128140	51660.0	0
100206919	25128140	98421140	53160.0	0
100206919	98421140	1095607844	56160.0	0
100206919	1095607844	236082310	58140.0	0
100206919	236082310	98420940	63000.0	0
100206919	98420940	25289215	67800.0	0
100206919	25289215	98420940	76800.0	0
100206920	98420940	98412486	27600.0	0
100206920	98412486	98420940	51900.0	0
100206920	98420940	1095017485	59400.0	0
100206920	1095017485	98420940	60780.0	0
100206921	98420940	98421324	28800.0	0
100206921	98421324	25289219	63720.0	0
100206921	25289219	98420317	64800.0	0
100206921	98420317	98420940	69900.0	0
100206922	98420940	98418894	27900.0	0
100206922	98418894	98420940	54000.0	0
100206925	98420180	25129190	24900.0	0
100206925	25129190	25129056	55980.0	0
100206925	25129056	98420180	57780.0	0
100206926	98420180	25129581	32400.0	0
100206926	25129581	98420180	33900.0	0
100206926	98420180	1124200167	62100.0	0
100206926	1124200167	1039878212	63600.0	0
100206926	1039878212	98420180	67800.0	0
100206927	98420180	98417021	26880.0	0
100206927	98417021	98420180	62280.0	0
100206927	98420180	98419052	64200.0	0
100206927	98419052	98420180	65160.0	0
100206928	1095031643	946239127	25980.0	0
100206928	946239127	1095031643	59700.0	0
100206929	1095031643	25129056	14340.0	0
100206929	25129056	1095031643	46800.0	0
